#nii_code,mext_code,jsps_code,name_ja,name_en,name_yomi
382977,83606,,独立行政法人国立病院機構信州上田医療センター(臨床研究部),Shinshu Ueda Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウシンシュウウエダイリョウセンター(リンショウケンキュウブ)
383009,84104,,独立行政法人国立病院機構鈴鹿病院(臨床研究部),National Hospital Organization Suzuka National Hospital,ドクリツギョウセイホウジンコクリツビョウインキコウスズカビョウイン(リンショウケンキュウブ)
382828,81304,,独立行政法人国立病院機構仙台西多賀病院(臨床研究部),"Department of Clinical Research, National Hospital Organization Sendai Nishitaga National Hospital",ドクリツギョウセイホウジンコクリツビョウインキコウセンダイニシタガビョウイン(リンショウケンキュウブ)
382704,82307,,独立行政法人国立病院機構高崎総合医療センター(臨床研究部),独立行政法人国立病院機構高崎総合医療センター(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウタカサキソウゴウイリョウセンター(リンショウケンキュウブ)
382990,82203,,独立行政法人国立病院機構栃木医療センター(臨床研究部),"Institute for Clinical Research, National Hospital Organization Tochigi Hospital",ドクリツギョウセイホウジンコクリツビョウインキコウトチギイリョウセンター(リンショウケンキュウブ)
383081,85105,,独立行政法人国立病院機構鳥取医療センター(臨床研究部),"Department of Clinical Research, Tottori National Medical Center",ドクリツギョウセイホウジンコクリツビョウインキコウトットリイリョウセンター(リンショウケンキュウブ)
0187302,87302,87302,独立行政法人国立病院機構長崎川棚医療センター(臨床研究部),Nagasaki Kawatana Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウナガサキカワタナイリョウセンター(リンショウケンキュウブ)
382697,83104,,独立行政法人国立病院機構新潟病院(臨床研究部),独立行政法人国立病院機構新潟病院(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウニイガタビョウイン(リンショウケンキュウブ)
382790,83106,,独立行政法人国立病院機構西新潟中央病院(臨床研究部),独立行政法人国立病院機構西新潟中央病院(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウニシニイガタチュウオウビョウイン(リンショウケンキュウブ)
382702,82409,,独立行政法人国立病院機構東埼玉病院(臨床研究部),独立行政法人国立病院機構東埼玉病院(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウヒガシサイタマビョウイン(リンショウケンキュウブ)
382707,85408,,独立行政法人国立病院機構東広島医療センター(臨床研究部),Higashihiroshima Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウヒガシヒロシマイリョウセンター(リンショウケンキュウブ)
382700,84515,,独立行政法人国立病院機構姫路医療センター(臨床研究部),独立行政法人国立病院機構姫路医療センター(臨床研究部),ドクリツギョウセイホウジンコクリツビョウインキコウヒメジイリョウセンター(リンショウケンキュウブ)
382910,85410,,独立行政法人国立病院機構広島西医療センター(臨床研究部),Hiroshima Nishi Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウヒロシマニシイリョウセンター(リンショウケンキュウブ)
0087204,87204,87204,独立行政法人国立病院機構肥前精神医療センター(臨床研究部),"National Hospital Organization, Hizen Psychiatric Center",ドクリツギョウセイホウジンコクリツビョウインキコウビゼンセイシンイリョウセンター(リンショウケンキュウブ)
0087112,87112,87112,独立行政法人国立病院機構福岡東医療センター(臨床研究部),"National Hospital Organization, Fukuoka Higashi Medical Center (Department of clinical research)",ドクリツギョウセイホウジンコクリツビョウインキコウフクオカヒガシイリョウセンター(リンショウケンキュウブ)
383053,85407,,独立行政法人国立病院機構福山医療センター(臨床研究部),Independent Administrative Agency National Hospital Organization Fukuyama Medical Center (Clinical Research Department),ドクリツギョウセイホウジンコクリツビョウインキコウフクヤマイリョウウセンター(リンショウケンキュウブ)
0087502,87502,87502,独立行政法人国立病院機構別府医療センター(臨床研究部),"National Hospital Organization, Beppu Medical Center",ドクリツギョウセイホウジンコクリツビョウインキコウベップイリョウセンター(リンショウケンキュウブ)
0080126,80126,80126,独立行政法人国立病院機構北海道がんセンター(臨床研究部),Hokkaido Cancer Center(Department of Clinical Research),ドクリツギョウセイホウジンコクリツビョウインキコウホッカイドウガンセンター(リンショウケンキュウブ)
0082696,82696,82696,独立行政法人国立病院機構本部(総合研究センター),National Hospital Organization Headquarters,ドクリツギョウセイホウジンコクリツビョウインキコウホンブ(ソウゴウケンキュウセンター)
382917,84702,,独立行政法人国立病院機構南和歌山医療センター(臨床研究部),National Hospital Organization Minami Wakayama Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウミナミワカヤマイリョウセンター(リンショウケンキュウブ)
0087602,87602,87602,独立行政法人国立病院機構都城病院(研究検査科),"National Hospital Organization, Miyakonojo Hospital (Research Laboratory)",ドクリツギョウセイホウジンコクリツビョウインキコウミヤコノジョウビョウイン(ケンキュウケンサカ)
382767,82660,,独立行政法人国立病院機構村山医療センター(臨床研究部),National Hospital Organization Murayama Medical Center,ドクリツギョウセイホウジンコクリツビョウインキコウムラヤマイリョウセンター(リンショウケンキュウブ)
383010,85501,,独立行政法人国立病院機構山口宇部医療センター(臨床研究部),"National Hospital Organization,Yamaguchi - Ube Medical Center",ドクリツギョウセイホウジンコクリツビョウインキコウヤマグチウベイリョウセンター(リンショウケンキュウブ)
382854,84301,,独立行政法人国立文化財機構京都国立博物館,Kyoto National Museum,ドクリツギョウセイホウジンコクリツブンカザイキコウキョウトコクリツハクブツカン
